game_id,Platform,g_company,game_n,genre,rating,release_date,price
510320,windows,Western Civilization Software,Conflict of Heroes: Awakening the Bear,Simulation,5.238095238,2016-10-25,22.99
784950,windows,Dorado Games,CONFLICT OF NATIONS: WORLD WAR 3,Free to Play,4.896551724,2018-03-15,0.0
8100,windows,Pivotal Games,Conflict: Denied Ops,Action,4.635416667,2008-02-08,3.99
495570,windows,Badim,ConflictCraft,Casual,7.234042553,2016-12-08,1.99
204560,windows,Cyanide Studio,Confrontation,Action,2.524590164,2012-04-04,6.99
489720,windows,Undercoders,Conga Master,Action,9.111111111,2016-09-14,7.99
510550,windows,Dreamwalker Games,Congo Merc,Strategy,4.210526316,2016-12-12,3.99
547990,windows,Choice of Games,Congresswolf,Adventure,5.833333333,2016-10-28,2.89
39900,windows,ZoopTEK,Coniclysm,Action,4.827586207,2010-03-26,3.99
619340,windows,NEZOS GAMES,Conjuntalia,Adventure,5.6,2017-07-27,0.79
924960,windows,The Strike Team,Conjure Strike,Action,3.333333333,2018-09-28,11.39
703060,windows,e.com,connect - Virtual Home (3D or VR),Utilities,6.285714286,2018-12-25,0.0
903680,windows,kjkjkAIStudio,conNEcT01,Violent,5,2018-07-27,0.79
603140,windows,Eternal Night Studios,Connected Hearts - Visual novel,Casual,8.810810811,2017-08-12,0.0
941350,windows,Melancholia Studio,Connectome:Pain Control,Action,8.75,2019-01-28,5.79
779240,windows,Wan Studio,Conquer,Action,5.217391304,2018-02-21,7.19
905370,windows,Booming Games,Conqueror\'s Blade,Action,5.24291498,2019-05-01,11.39
211900,windows,Illwinter Game Design,Conquest of Elysium 3,Indie,8.166089965,2012-10-24,6.99
403950,windows,Illwinter Game Design,Conquest of Elysium 4,Indie,9.082278481,2015-11-16,18.99
674190,windows,Quicksilver Software,Conquest of the New World,Strategy,9.285714286,2017-07-21,6.99
578670,windows,Fever Pitch Studios,Conquest: Frontier Wars,Strategy,10,2017-01-17,4.79
612150,windows,Nifty Productions,Conran - The dinky Raccoon,Action,6,2017-04-13,3.99
264240,windows,Interdimensional Games Inc,CONSORTIUM,Action,7.215189873,2014-01-08,6.99
626250,windows,Interdimensional Games Inc,Consortium: The Tower,Action,9,2017-09-21,18.99
570150,windows,Skanerbotten,Constellation Distantia,Action,7.058823529,2017-02-28,3.99
589110,windows,PNxDesigns,Constricted VR,Indie,6,2018-07-10,0.79
535270,windows,D.W.S.,Constricting Cubes,Action,5,2016-11-07,0.79
941800,windows,EnterUserNamePlease,Construct PRO,Simulation,7.777777778,2018-11-19,5.79
362060,windows,Seth O\'Dale,Construct: Embers of Life,Violent,4.285714286,2017-08-07,0.0
497080,windows,Oliver Boyce,Construct: Escape the System,Action,7.934782609,2016-12-02,5.59
920500,windows,RiftBreak Software,Construction Charlie,Action,6.666666667,2018-09-09,0.0
252050,windows,GameCask,Construction Machines 2014,Simulation,1.225806452,2014-03-28,4.99
355330,windows,PlayWay SA,Construction Machines Simulator 2016,Simulation,4.494382022,2015-06-19,6.99
289950,windows,weltenbauer. Software Entwicklung GmbH,Construction Simulator 2015,Casual,7.406645104,2014-11-18,10.99
900020,windows,Foxie Ventures,Construction Truck Simulator,Casual,2.5,2018-08-24,11.39
579020,windows,System 3,Constructor,Simulation,6.958333333,2017-05-26,24.99
599600,windows,System 3,Constructor Classic 1997,Violent,8.333333333,2017-04-28,3.99
630060,windows,一次元创作组,Consummate:Missing World,Adventure,9.598214286,2017-07-21,1.99
944960,windows,ODIAK Games,Contact : Last Defence,Action,10,2019-02-21,4.99
877390,windows,Star Legion,Contact Draw: Bowling,Adventure,10,2018-07-04,0.79
860220,windows,Star Legion,Contact Draw: Football,Adventure,9.285714286,2018-06-12,0.79
771010,windows,Finite Reflection Studios,Containment,Casual,8.947368421,2018-02-09,1.69
783250,windows,Planet X Game Studios,CONTAINMENT,Casual,10,2018-04-24,3.99
693830,windows,Nimbus Interactive,Containment Corps,Action,8.333333333,2017-09-20,0.0
527700,windows,Gwyn Games,Containment Initiative,Action,7.956989247,2017-04-14,6.99
792680,windows,Gwyn Games,Containment Initiative: PC Standalone,Violent,5,2018-04-27,0.79
346300,windows,Xiotex Studios Ltd,Containment Protocol,Action,3.846153846,2015-08-31,2.79
203560,windows,Bootsnake Games,Containment: The Zombie Puzzler,Casual,8.12,2012-03-02,3.99
428940,windows,Alex Woodcock,CONTASION 2,Action,3,2016-04-22,4.99
811250,windows,Epic Fire,Content Creator Simulator,Casual,6.666666667,2018-03-09,0.79
212390,windows,Cloud 9 Studio,Continent of the Ninth Seal,Action,7.275693312,2012-09-13,0.0
996920,windows,Pixel Pinecone,CONTINUE,Action,10,2019-02-22,7.49
263340,windows,Jason Oda,Continue?9876543210,Action,5.73964497,2014-01-03,6.99
691420,windows,Lust star,Continuous Girl,Adventure,5.833333333,2019-03-05,1.69
409170,windows,S Houben,Contract,Indie,5.862068966,2016-01-05,1.99
409600,windows,AZ-Art Development Studio,Contract With The Devil,Adventure,6.893939394,2015-12-11,3.99
600330,windows,Hardy Games,CONTRACTED,Violent,7.058823529,2017-03-10,1.69
963930,windows,Caveman Studio,Contractors,Action,8.624,2018-12-14,15.49
373390,windows,Baggy Cat Ltd,Contradiction - Spot The Liar!,Adventure,9.642228739,2015-07-10,6.99
241240,windows,Game Dev Castle,Contraption Maker,Casual,9.124643197,2014-07-07,7.19
224460,windows,Compulsion Games,Contrast,Adventure,9.065946433,2013-11-15,8.49
439930,windows,Badim,Control Craft 2,Action,6.23655914,2016-02-15,1.99
490910,windows,Badim,Control Craft 3,Action,5.263157895,2016-12-30,3.99
367670,windows,Koga Tech Limited,Controller Companion,Utilities,9.149543379,2015-05-04,1.99
775820,windows,CWH Entertainment,Controllers Battery Indicator,Indie,7.857142857,2019-03-11,1.69
773210,windows,Russ Beuker,ControlMyJoystick,Utilities,10,2018-01-11,15.49
831150,windows,Updraft Studios,Conveyor VR,Casual,10,2018-12-11,7.19
545840,windows,Mind Grown Software,Convicted Galaxy,Action,10,2017-02-09,11.39
318230,windows,Convoy Games,Convoy,Action,7.931707317,2015-04-21,9.99
752910,windows,Joshua Williams,Cookies vs. Claus,Action,8.691588785,2017-12-03,2.09
37220,windows,Aliasworlds Entertainment,Cooking Dash®,Simulation,7.5,2009-08-12,7.49
514580,windows,VaragtP,Cooking Witch,Action,8.599033816,2017-05-18,1.69
848680,windows,keenEdge,Cool Dragon,Action,5,2018-05-31,2.89
848660,windows,joqlepecheur,Cool Headed,Indie,10,2018-09-06,2.89
960010,windows,Garnudo Games,Coop Tank War,Action,10,2018-10-25,0.79
982710,windows,Cursing Otter,Cop Academy,Free to Play,5.714285714,2019-03-22,0.0
359800,windows,Reiza Studios,Copa Petrobras de Marcas,Free to Play,5.816818425,2015-04-08,0.0
776780,windows,Tiny Ghost Studios,Copierre,RPG,10,2018-01-23,3.99
582620,windows,Inaccurate Interactive,Copoka,Casual,7.921348315,2017-02-15,3.99
364970,windows,Ambiera e.U.,CopperCube 5 Game Engine,Animation & Modeling,7.058823529,2015-05-01,55.99
499610,windows,Kopnin Pavel,Copter and Sky,Action,6.885245902,2016-07-21,3.99
349250,windows,Nuclear Strawberry,Copy Kitty,Action,9.865771812,2018-04-19,11.39
878150,windows,Celusis,Core Awaken ~The Yuka~,Action,8.947368421,2018-07-10,7.19
930430,windows,Hot Zombies Games,Core Rescue,Action,10,2018-12-24,3.99
414920,windows,Xander\'s Corgi Arcade,Corgi Warlock,Action,7.840909091,2015-12-03,1.69
473920,windows,bad chalk,Corinne Cross\'s Dead & Breakfast,Adventure,10,2016-08-18,3.99
978620,windows,Nemo Studios,Corma,Action,5.527272727,2019-01-23,0.0
284410,windows,Overflow,Cornerstone: The Song of Tyrim,Action,6.615384615,2016-04-26,14.99
624780,windows,Afterthought Games,Cornflower Corbin,Action,6.666666667,2017-08-17,1.69
496260,windows,Frontwing,Corona Blossom Vol.1 Gift From the Galaxy,Adventure,9.493087558,2016-07-27,6.99
531730,windows,Frontwing,Corona Blossom Vol.2 The Truth From Beyond,Sexual Content,9.568965517,2016-10-26,6.99
562480,windows,Frontwing,Corona Blossom Vol.3 Journey to the Stars,Sexual Content,9.705882353,2017-01-25,6.99
342870,windows,LucasGame,Corona MotorSport,Action,3.870967742,2015-03-13,6.99
438240,windows,hamstercube,Corpo Tale,RPG,10,2016-08-06,3.99
261880,windows,DolphinBarn,Corporate Lifestyle Simulator,Action,8.356643357,2014-03-12,3.99
828460,windows,Organic Robot Games,Corpse Mob,Action,6,2018-06-04,1.69
297720,windows,Phosphor Games,Corpse of Discovery,Adventure,6.518987342,2015-08-25,5.59
251270,windows,GrisGris,Corpse Party,Adventure,9.21686747,2016-04-25,10.99
778390,windows,MAGES. Inc.,Corpse Party: Book of Shadows,Adventure,9.504950495,2018-10-29,12.99
778400,windows,MAGES. Inc.,Corpse Party: Sweet Sachiko\'s Hysteric Birthday Bash,Adventure,9.583333333,2019-04-10,14.99
833400,windows,The Sherrinford,Corral,Simulation,6.842105263,2018-09-26,7.19
636070,windows,Mass Creation,Corridor Z,Violent,8.181818182,2018-01-08,5.99
446030,windows,Encircle Games,Corroded,Action,8.674698795,2017-04-26,9.99
349140,windows,Viperante,Corrosion: Cold Winter Waiting [Enhanced Edition],Adventure,7.006369427,2015-07-01,5.59
927850,windows,Opendream,Corrupt,Indie,8.461538462,2018-09-14,0.0
711010,windows,Atomic Fabrik,Corrupt - Political Simulator,Adventure,7.5,2017-09-15,0.79
969860,windows,Dreambakers,Corrupt The Priest,Indie,0,2018-12-14,5.19
832610,windows,Juvty Worlds Ltd.,Corrupted,Action,6.315789474,2018-09-27,7.19
909580,windows,RewindApp,Cortex,Casual,5.862068966,2018-11-02,0.79
998820,windows,Milan Toth,Cortex,Action,10,2018-12-28,0.0
209670,windows,Data Realms,Cortex Command,Action,6.820467964,2012-09-28,14.99
375620,windows,JH12world,CortexGear: AngryDroids,Action,2.211538462,2015-09-24,4.79
310460,windows,Kids up hill,Corto Maltese - Secrets of Venice,Adventure,2.222222222,2014-12-04,6.99
954000,windows,Nicholas Rizzo,Cosa Nostra,Action,6.842105263,2018-11-13,7.19
899530,windows,Hands!,Cosmi-Cave 64,Action,6.818181818,2018-08-07,0.0
591990,windows,3D Generation,Cosmic Awakening VR,Violent,7,2017-08-25,9.29
747230,windows,Ghost Clusters,Cosmic Buddies Town,Simulation,10,2018-01-05,2.09
297110,windows,Gl33k,Cosmic DJ,Casual,8.787010506,2014-10-30,1.99
473560,windows,16bit Nights,Cosmic Dust & Rust,Action,5.808080808,2016-05-17,0.79
583270,windows,Cosmic Engineers,Cosmic Express,Indie,9.31372549,2017-03-16,6.99
606720,windows,Fishmoose Interactive,Cosmic Kites,Action,10,2017-09-07,0.79
420850,windows,Michael Hall,Cosmic Leap,Action,7.321428571,2016-03-17,0.79
629380,windows,Amaterasu Software,Cosmic Pioneer,Casual,4.4,2017-06-07,0.99
894740,windows,Cosmocat,Cosmic Ray,Action,6.666666667,2018-09-28,2.09
385630,windows,Lorenzo Kirkpatrick,Cosmic Rocket Defender,Action,3.409090909,2015-07-17,3.99
256460,windows,Zeboyd Games,Cosmic Star Heroine,Indie,9.011764706,2017-04-11,10.99
559010,windows,David Lobser,Cosmic Sugar VR,Free to Play,9.563492063,2016-11-27,0.0
785100,windows,Klassefilm,Cosmic Top Secret,Adventure,9.166666667,2018-11-15,9.29
727970,windows,Royal9Games,Cosmic Trail,Action,7.5,2018-05-09,3.99
427240,windows,Funktronic Labs,Cosmic Trip,Action,8.910411622,2017-05-24,14.99
358250,windows,3D Realms (Apogee Software),Cosmo\'s Cosmic Adventure,Action,8.524590164,2014-05-05,3.99
293240,windows,Nate Schmold,Cosmochoria,Action,9.011235955,2015-04-27,6.99
975800,windows,Diamond Cats Studio,CosmoDrive: Zero,Action,8.5,2018-11-29,0.79
656740,windows,Bourbontank,Cosmonator,Action,9.655172414,2019-01-21,5.19
320340,windows,Chasing Carrots,Cosmonautica,Adventure,5.024975025,2015-07-31,6.99
370920,windows,Bento-Studio,Cosmophony,Action,8.62745098,2015-07-09,3.99
682620,windows,Pegnio Ltd,Cosmos Invictus,Free to Play,4.693877551,2018-06-27,0.0
299090,windows,Locked Door Puzzle,Cosplay Maker,Indie,4.814814815,2015-12-10,7.19
1022280,windows,AnimeBomb,CosPuzzle: Giu Hellsing,Casual,5,2019-03-07,0.79
333420,windows,GSC Game World,Cossacks 3,Strategy,7.5008726,2016-09-20,14.99
4890,windows,GSC Game World,Cossacks II: Battle for Europe,Strategy,6.40625,2011-08-26,3.99
115200,windows,GSC Game World,Cossacks II: Napoleonic Wars,Strategy,4.520958084,2011-08-26,3.99
4870,windows,GSC Game World,Cossacks: Art of War,Strategy,8.225806452,2011-08-26,3.99
4850,windows,GSC Game World,Cossacks: Back to War,Strategy,8.831699346,2010-09-02,3.99
4880,windows,GSC Game World,Cossacks: European Wars,Strategy,7.203389831,2011-08-26,3.99
115100,windows,Double Fine Productions,Costume Quest,Adventure,9.261862917,2011-10-14,6.99
275180,windows,Double Fine Productions,Costume Quest 2,Adventure,8.732394366,2014-10-07,10.99
645240,windows,Yaida,Costumenaut,Action,10,2017-09-22,3.99
976360,windows,Bartosz Bialek,Cotrio,Casual,10,2019-01-22,1.69
992420,windows,Alexandru Duta,Cotropitorii,Action,10,2018-12-27,2.09
716090,windows,DIGIDICED,Cottage Garden,Casual,6.25,2017-11-01,5.19
833770,windows,Dan H,Couch Party Game Night,Action,3.333333333,2018-09-27,1.69
957280,windows,Mubarak AlKhuzaee,COUCH VERSUS,Action,7.5,2019-01-23,5.79
781930,windows,Yak Studios LLC,Count Dookie Fart,Casual,7.5,2018-03-05,0.79
928660,windows,Smokey Moose Games,Count Logica,Casual,10,2018-10-26,1.69
545320,windows,StarSystemStudios™,CountDown,Action,4.038461538,2016-11-11,3.99
549090,windows,James Montgomery,Counter Agents,Casual,9.439252336,2016-12-01,0.0
351230,windows,Abnormal Software,Counter Spell,Action,8.923076923,2015-10-05,6.99
10,windows,Valve,Counter-Strike,Action,9.738881547,2000-11-01,7.19
80,windows,Valve,Counter-Strike: Condition Zero,Action,8.938712294,2004-03-01,7.19
730,windows,Valve,Counter-Strike: Global Offensive,Action,8.679519627,2012-08-21,0.0
240,windows,Valve,Counter-Strike: Source,Action,9.563622297,2004-11-01,7.19
451600,windows,Relative Games,CounterAttack,Action,8.928571429,2019-03-11,11.39
341380,windows,HCP Games,Countless Rooms of Death,Adventure,2.424242424,2015-01-09,0.79
598720,windows,Roman Revzin,Country of One,Action,6.19047619,2017-05-30,5.99
890800,windows,FG,Country Park,Adventure,2.909090909,2018-07-23,0.79
394270,windows,Cateia Games,Country Tales,Casual,8.333333333,2015-08-27,4.99
784940,windows,Divertic,Countryballs: Over The World,Adventure,5,2018-01-31,1.69
362940,windows,Emberheart Games,Courier of the Crypts,Adventure,10,2019-04-18,15.49
592400,windows,Newfa Games,Courtyard Broomball,Casual,8.75,2018-06-01,7.99
719250,windows,Armet Games,Cove Point Fun Center VR,Casual,5.833333333,2017-11-20,5.19
589460,windows,Offworld Industries,Covert Syndrome,Violent,7.297297297,2017-04-21,0.0
624710,windows,IMGNATION Studios,Cow Milking Simulator,Casual,9.5,2017-10-31,3.99
517670,windows,Wizard Games Inc,Cowbots and Aliens,Action,8.709677419,2016-11-07,9.29
844970,windows,TwinStarGames,Cowboy : Attack of Wild Animal,Action,10,2018-05-17,2.09
801280,windows,azimut team,Cowboy Escape,Adventure,3.958333333,2018-02-26,0.79
666960,windows,Blender Games,Cowboy\'s Adventure,Action,4,2017-06-29,0.79
854860,windows,Redox Entertainment Inc,Cows VS Vikings,Adventure,8.421052632,2018-12-06,6.19
1027890,windows,Life Jumb DT,CPU Architecture Sim,Casual,0,2019-04-19,1.69
595440,windows,Microblast Games,CPU Invaders,Casual,8.442105263,2017-02-17,0.79
328680,windows,Mission Critical Studios,Crab Cakes Rescue,Casual,6.140350877,2014-11-14,4.99
539450,windows,Anatoliy Loginovskikh,Crab Dub,Casual,7.155963303,2017-01-19,1.99
361550,windows,Flying Cafe for Semianimals,Cradle,Adventure,7.192042846,2015-07-24,9.99
38180,windows,Awem Studio,Cradle of Persia,Casual,10,2010-02-20,6.99
38170,windows,Awem Studio,Cradle of Rome,Casual,8.888888889,2010-02-20,6.99
829250,windows,Victor Corradi,Craft and Dungeon,Adventure,4.4,2018-04-03,0.79
649740,windows,Theodor Niklas,CRAFT BATTLE SIMULATOR,Action,2.5,2017-06-13,3.99
546350,windows,Strange Fire,Craft Keep VR,Adventure,6.70212766,2017-04-21,10.99
248390,windows,Dekovir Entertainment,Craft The World,Indie,8.759142497,2014-11-24,13.99
558740,windows,CRAFT,CRAFT: Work VR Shop,Indie,4,2016-12-07,4.99
657990,windows,Ferullo Gaming,Crafting Dead,Action,5.384615385,2017-08-18,6.99
757440,windows,Armagedoom Games,Crafting Tycoon,Indie,0,2017-12-15,4.79
927930,windows,StEaMPuNk GaMeS,CRAKEN,Action,5.789473684,2018-12-14,2.09
842470,windows,Tibromatic Games,Cranes,Casual,10,2018-05-04,3.99
517970,windows,HandMade Game,CRANGA!: Harbor Frenzy,Action,9.473684211,2016-12-06,6.99
527790,windows,Falling Star Games,Cranium Conundrum,Adventure,4.523809524,2016-09-23,4.79
705400,windows,Crankies Smartworks,Crankies Workshop: Bozzbot Assembly,Action,3.582089552,2017-09-13,3.99
724280,windows,Crankies Smartworks,Crankies Workshop: Freebot Assembly,Action,6.511627907,2017-10-10,0.0
705420,windows,Crankies Smartworks,Crankies Workshop: Grizzbot Assembly,Action,4.179104478,2017-09-12,3.99
719460,windows,Crankies Smartworks,Crankies Workshop: Grizzbot Assembly 2,Action,3.902439024,2017-10-05,3.99
705430,windows,Crankies Smartworks,Crankies Workshop: Lerpbot Assembly,Action,5.142857143,2017-09-13,3.99
707370,windows,Crankies Smartworks,Crankies Workshop: Whirlbot Assembly,Action,4.545454545,2017-09-16,3.99
707380,windows,Crankies Smartworks,Crankies Workshop: Zazzbot Assembly,Casual,4.634146341,2017-09-14,3.99
451990,windows,Play Native Entertainment,Cranks and Goggles,Casual,7,2016-12-21,1.69
236290,windows,March Entertainment,Cranky Cat,Casual,8.148148148,2013-06-05,1.99
636700,windows,Teamomega,Crappy Day Enhanced Edition,Adventure,6.153846154,2017-05-11,0.79
970970,windows,KY,Crappy Tube,Action,0,2018-12-31,3.99
516470,windows,CRAPPY ZOMBIE GAME STUDIO,CRAPPY ZOMBIE GAME,Action,6.842105263,2016-10-28,0.0
508580,windows,8-bit development,CrapsVR,Casual,8.125,2016-08-04,4.79
336630,windows,Lunagames,Crash And Burn Racing,Indie,6.511627907,2014-12-09,2.09
731490,windows,Vicarious Visions,Crash Bandicoot™ N. Sane Trilogy,Action,9.375,2018-06-29,34.99
365260,windows,Panic Ensues Software,Crash Dive,Simulation,7.945205479,2015-07-06,5.19
343440,windows,M2H,Crash Drive 2,Action,8.608815427,2015-05-28,3.99
345690,windows,Twelve Games,Crash Dummy,Action,5,2019-02-28,9.99
535690,windows,Ascanio Entertainment,Crash Force®,Action,7.81512605,2017-07-14,0.0
1014600,windows,Adil Ahmed,Crash Landed,Adventure,8,2019-03-13,2.09
433120,windows,Claws of Lorek,Crash Landing,Indie,3.333333333,2016-02-04,6.99
676550,windows,SP Digital Arts Inc.,Crash Test Billy,Action,2.727272727,2017-08-18,2.79
33620,windows,Synetic,Crash Time 3,Action,7.808219178,2009-11-25,3.99
514920,windows,Quiet River,Crash Wheels,Indie,7.525773196,2018-12-20,3.99
778910,windows,Freshtrax,CRASHBOT,Action,3.548387097,2018-02-14,2.09
861940,windows,Neonchimp Games,Crashbots,Action,8.333333333,2018-10-09,7.99
508980,windows,Moonbyte,Crashday Redline Edition,Action,8.796414853,2017-08-10,8.99
340450,windows,Don Whitaker,Crashed Lander,Indie,7.5,2015-02-04,3.99
566980,windows,Rogue Earth LLC,Crashimals,Action,10,2017-09-07,0.79
391730,windows,Butterscotch Shenanigans,Crashlands,Action,8.650151668,2016-01-21,11.39
414490,windows,Fueled By Rockets,Crashnauts,Action,9.677419355,2017-07-24,6.99
921700,windows,Cold Pressed Games,Crashphalt,Indie,8.75,2018-10-11,0.0
991150,windows,Dexion Games,Crashy Racing,Casual,0,2018-12-20,0.79
517960,windows,Christian Vandagrift,Crate Punks,Action,7.5,2016-12-02,1.59
293780,windows,Powerhoof,Crawl,Action,9.601328904,2017-04-11,10.99
731760,windows,Project Whitecard Studios Inc.,Crawl Space: The Mansion,Violent,2,2017-10-26,7.19
772530,windows,Climax Studios,Crayola Scoot,Action,7.5,2018-10-16,15.49
341510,windows,Outer Grid Games LLC,Crayon Chronicles,Casual,7.659574468,2015-03-02,2.79
26900,windows,Kloonigames,Crayon Physics Deluxe,Casual,8.597168597,2009-05-06,15.99
914680,windows,5th VR,Crazy Alchemist,Adventure,7.5,2018-09-05,7.19
745720,windows,PopTea Games,Crazy Appliances 疯狂电器,Action,10,2018-02-06,3.99
1008680,windows,RewindApp,Crazy Archery,Action,7.5,2019-02-21,0.79
